external_id,Gender,overall_risk_flag,payment method,avg_price,City,Trip_ID,Trip_Time,Fare,Trip_Duration_min,Distance_km,Pickup_Zone,Dropoff_Zone,Peak,IsValidTrip,TripHour,TripMonth,TripWeekday,IsWeekend,InvalidReason
991669,Male,High Risk,Cash,0.1855,Irbid,46772,4/18/2024 21:19,2.61,47,14.07,University Area,City Center,1,1,21,4,4,0,
968018,Male,High Risk,Cash,0.1404,Amman,46773,5/1/2024 16:39,3.33,101,23.71,Airport,Downtown,1,1,16,5,3,0,
958394,Female,High Risk,Cash,0.1646,Amman,46774,2/27/2024 8:19,3.1,80,18.83,Airport,Mall Area,1,1,8,2,2,0,
994946,Female,High Risk,Wallet,0.2109,Zarqa,46775,5/19/2024 1:15,2.91,30,13.8,Industrial Zone,City Center,0,1,1,5,7,0,
912141,Male,High Risk,Cash,0.1095,Amman,46776,4/27/2024 22:39,2.59,71,23.66,Airport,Airport,0,1,22,4,6,1,
938883,Female,Medium Risk,Wallet,0.1837,Zarqa,46777,2/12/2024 7:00,1.98,33,10.78,Residential,Industrial Zone,1,1,7,2,1,0,
983808,Female,Medium Risk,Cash,0.392,Amman,46778,2/11/2024 3:45,5.59,24,14.26,Business District,Mall Area,0,1,3,2,7,0,
991132,Male,Medium Risk,Cash,0.2804,Amman,46779,1/25/2024 7:18,2.58,32,9.2,Residential,Mall Area,1,1,7,1,4,0,
995133,Male,High Risk,Cash,0.4306,Amman,46780,4/3/2024 21:39,5.77,29,13.4,Business District,Mall Area,1,1,21,4,3,0,
984858,Female,Medium Risk,Cash,0.2219,Amman,46781,4/29/2024 20:41,2.67,36,12.03,Mall Area,Business District,1,1,20,4,1,0,
966343,Female,Medium Risk,Wallet,0.2472,Aqaba,46782,5/5/2024 18:23,2.39,34,9.67,Residential,Tourist Area,1,1,18,5,7,0,
980539,Female,Medium Risk,Wallet,0.3908,Aqaba,46783,5/20/2024 17:57,6.57,37,16.81,Port Area,City Center,1,1,17,5,1,0,
943474,Female,Medium Risk,Cash,0.1806,Irbid,46784,2/6/2024 6:51,2.05,35,11.35,University Area,City Center,0,1,6,2,2,0,
948768,Male,High Risk,Credit Card,0.2362,Amman,46785,3/27/2024 13:53,1.97,21,8.34,Mall Area,Mall Area,0,1,13,3,3,0,
956006,Male,High Risk,Cash,0.1386,Amman,46786,5/24/2024 21:30,3.42,103,24.67,Airport,Business District,1,1,21,5,5,1,
922321,Male,High Risk,Wallet,0.3963,Aqaba,46787,4/15/2024 10:59,5.2,24,13.12,Port Area,Tourist Area,0,1,10,4,1,0,
912735,Female,High Risk,Cash,0.1404,Amman,46788,4/2/2024 13:10,3.58,99,25.5,Airport,Business District,0,1,13,4,2,0,
944358,Male,High Risk,Cash,0.2412,Jerash,46789,5/6/2024 16:24,2.53,34,10.49,Tourist Area,Residential,1,1,16,5,1,0,
910830,Male,High Risk,Cash,0.1791,Irbid,46790,2/20/2024 22:32,1.7,24,9.49,University Area,City Center,0,1,22,2,2,0,
947545,Female,High Risk,Credit Card,0.1448,Amman,46791,5/24/2024 17:20,2.82,81,19.48,Airport,Mall Area,1,1,17,5,5,1,
993593,Female,High Risk,Cash,0.2105,Irbid,46792,3/9/2024 3:26,1.56,21,7.41,Residential,City Center,0,1,3,3,6,1,
931033,Female,Medium Risk,Cash,0.2046,Zarqa,46793,1/22/2024 8:22,2.15,34,10.51,City Center,Residential,1,1,8,1,1,0,
989200,Male,Medium Risk,Wallet,0.1397,Amman,46794,3/19/2024 20:31,2.69,82,19.25,Airport,Business District,1,1,20,3,2,0,
938909,Female,High Risk,Credit Card,0.1588,Amman,46795,5/11/2024 12:21,3.39,87,21.35,Airport,Downtown,0,1,12,5,6,1,
907567,Male,High Risk,Credit Card,0.1564,Amman,46796,4/18/2024 21:50,2.92,52,18.67,Residential,Downtown,1,1,21,4,4,0,
901544,Male,Medium Risk,Cash,0.4627,Amman,46797,3/30/2024 21:00,5.27,30,11.39,Business District,Downtown,1,1,21,3,6,1,
979610,Male,High Risk,Credit Card,0.2713,Karak,46798,4/7/2024 18:22,1.75,32,6.45,University Area,City Center,1,1,18,4,7,0,
997292,Male,High Risk,Cash,0.165,Zarqa,46799,5/12/2024 19:39,1.85,22,11.21,City Center,Bus Station,0,1,19,5,7,0,
989274,Male,High Risk,Cash,0.2156,Amman,46800,5/29/2024 6:24,2.4,27,11.13,Downtown,Downtown,0,1,6,5,3,0,
995673,Female,Medium Risk,Cash,0.2062,Zarqa,46801,5/2/2024 13:47,1.94,24,9.41,Residential,City Center,0,1,13,5,4,0,
912860,Female,Medium Risk,Cash,0.1448,Irbid,46802,3/14/2024 22:31,1.46,26,10.08,University Area,University Area,0,1,22,3,4,0,
992221,Male,Medium Risk,Credit Card,0.1864,Amman,46803,5/9/2024 16:59,2.88,42,15.45,Downtown,Airport,1,1,16,5,4,0,
974215,Male,High Risk,Cash,0.2249,Amman,46804,5/29/2024 18:22,3.03,40,13.47,Business District,Business District,1,1,18,5,3,0,
976881,Female,High Risk,Cash,0.1357,Amman,46805,5/23/2024 17:24,3.36,96,24.76,Airport,Residential,1,1,17,5,4,0,
958597,Female,High Risk,Wallet,0.0968,Amman,46806,3/9/2024 11:32,2.08,74,21.48,Airport,Residential,0,1,11,3,6,1,
970948,Male,High Risk,Wallet,0.1951,Amman,46807,4/15/2024 13:59,2.48,31,12.71,Downtown,Airport,0,1,13,4,1,0,
925129,Female,High Risk,Cash,0.2457,Karak,46808,3/10/2024 21:12,1.28,25,5.21,City Center,University Area,1,1,21,3,7,0,
910915,Female,Medium Risk,Cash,0.1846,Zarqa,46809,2/15/2024 21:31,2.73,45,14.79,Industrial Zone,Bus Station,1,1,21,2,4,0,
912169,Male,High Risk,Cash,0.248,Amman,46810,1/29/2024 8:38,2.48,35,10,Mall Area,Residential,1,1,8,1,1,0,
920783,Female,High Risk,Cash,0.1175,Amman,46811,3/13/2024 19:14,2.6,86,22.13,Airport,Mall Area,0,1,19,3,3,0,
968745,Male,High Risk,Cash,0.3195,Irbid,46812,3/29/2024 20:54,2,29,6.26,City Center,Residential,1,1,20,3,5,1,
931793,Male,Medium Risk,Credit Card,0.2526,Aqaba,46813,2/3/2024 17:37,2.43,36,9.62,Residential,Tourist Area,1,1,17,2,6,1,
944906,Male,Medium Risk,Cash,0.1855,Zarqa,46814,5/31/2024 8:15,2.72,42,14.66,Bus Station,Industrial Zone,1,1,8,5,5,1,
973178,Female,High Risk,Cash,0.3663,Amman,46815,4/18/2024 18:42,5.37,25,14.66,Business District,Downtown,1,1,18,4,4,0,
960956,Male,High Risk,Cash,0.1671,Amman,46816,5/3/2024 16:31,4.26,108,25.49,Airport,Mall Area,1,1,16,5,5,1,
981718,Male,High Risk,Wallet,0.1486,Amman,46817,4/14/2024 14:20,3.61,95,24.3,Airport,Mall Area,0,1,14,4,7,0,
946185,Female,Medium Risk,Credit Card,0.1707,Irbid,46818,4/26/2024 9:06,1.34,17,7.85,University Area,University Area,0,1,9,4,5,1,
954605,Female,High Risk,Credit Card,0.1893,Irbid,46819,2/8/2024 17:17,2.51,39,13.26,Bus Station,Residential,1,1,17,2,4,0,
973143,Male,Medium Risk,Cash,0.2213,Amman,46820,3/17/2024 9:56,1.64,19,7.41,Mall Area,Business District,0,1,9,3,7,0,
940500,Female,High Risk,Cash,0.0989,Amman,46821,5/24/2024 17:58,2.56,89,25.89,Airport,Residential,1,1,17,5,5,1,
997086,Male,High Risk,Cash,0.1458,Amman,46822,1/8/2024 19:35,3.36,88,23.05,Airport,Business District,0,1,19,1,1,0,
940177,Female,Medium Risk,Cash,0.4273,Amman,46823,3/29/2024 18:54,6.82,33,15.96,Business District,Downtown,1,1,18,3,5,1,
959081,Male,High Risk,Cash,0.1968,Amman,46824,1/1/2024 18:53,2.62,37,13.31,Downtown,Airport,1,1,18,1,1,0,
969061,Female,Medium Risk,Credit Card,0.1513,Madaba,46825,3/6/2024 17:44,2.42,45,15.99,City Center,Tourist Area,1,1,17,3,3,0,
958019,Female,High Risk,Cash,0.141,Amman,46826,5/26/2024 17:06,3.49,99,24.75,Airport,Business District,1,1,17,5,7,0,
945349,Female,Medium Risk,Wallet,0.253,Amman,46827,3/19/2024 18:50,2.49,36,9.84,Business District,Residential,1,1,18,3,2,0,
997940,Female,Medium Risk,Credit Card,0.1719,Amman,46828,1/30/2024 7:51,3.3,82,19.2,Airport,Business District,1,1,7,1,2,0,
958888,Male,Medium Risk,Wallet,0.2164,Amman,46829,4/21/2024 8:11,2.91,40,13.45,Downtown,Residential,1,1,8,4,7,0,
915931,Female,High Risk,Cash,0.2062,Zarqa,46830,1/9/2024 23:53,1.52,21,7.37,Bus Station,Industrial Zone,0,1,23,1,2,0,
986102,Female,High Risk,Cash,0.1885,Amman,46831,3/26/2024 8:11,2.03,31,10.77,Downtown,Mall Area,1,1,8,3,2,0,
971268,Female,Medium Risk,Cash,0.2022,Irbid,46832,2/18/2024 18:48,1.62,25,8.01,University Area,University Area,1,1,18,2,7,0,
966691,Female,High Risk,Credit Card,0.1955,Amman,46833,5/1/2024 12:51,2.46,35,12.58,Mall Area,Mall Area,0,1,12,5,3,0,
909136,Male,High Risk,Cash,0.2165,Irbid,46834,1/4/2024 16:44,1.71,28,7.9,City Center,Residential,1,1,16,1,4,0,
904238,Female,Medium Risk,Credit Card,0.4866,Amman,46835,3/30/2024 13:11,6.15,15,12.64,Business District,Downtown,0,1,13,3,6,1,
921629,Female,High Risk,Cash,0.1968,Amman,46836,4/8/2024 22:04,2.1,26,10.67,Mall Area,Mall Area,0,1,22,4,1,0,
920377,Male,Medium Risk,Cash,0.1812,Amman,46837,3/19/2024 0:41,3.16,43,17.44,Mall Area,Mall Area,0,1,0,3,2,0,
910640,Male,High Risk,Credit Card,0.1583,Amman,46838,4/9/2024 14:14,2.61,70,16.49,Airport,Mall Area,0,1,14,4,2,0,
967376,Male,High Risk,Cash,0.1674,Amman,46839,5/6/2024 12:32,2.23,57,13.32,Airport,Business District,0,1,12,5,1,0,
906497,Male,Medium Risk,Cash,0.1848,Irbid,46840,2/11/2024 18:58,2.26,41,12.23,City Center,University Area,1,1,18,2,7,0,
922446,Female,High Risk,Cash,0.1739,Mafraq,46841,1/25/2024 23:54,0.72,11,4.14,Border Road,Residential,0,1,23,1,4,0,
991390,Male,High Risk,Cash,0.1955,Irbid,46842,5/23/2024 18:39,2.24,34,11.46,University Area,City Center,1,1,18,5,4,0,
974561,Male,Medium Risk,Cash,0.1932,Amman,46843,5/5/2024 17:14,3.23,40,16.72,Downtown,Downtown,1,1,17,5,7,0,
921715,Male,Medium Risk,Credit Card,0.1891,Amman,46844,5/18/2024 9:42,2.6,23,13.75,Downtown,Downtown,0,1,9,5,6,1,
904458,Male,High Risk,Credit Card,0.2387,Amman,46845,5/21/2024 11:35,2.17,20,9.09,Mall Area,Business District,0,1,11,5,2,0,
927285,Female,Medium Risk,Cash,0.4018,Amman,46846,3/11/2024 6:05,6.2,19,15.43,Business District,Downtown,0,1,6,3,1,0,
986987,Male,High Risk,Cash,0.198,Irbid,46847,4/16/2024 15:29,1.59,23,8.03,Residential,City Center,0,1,15,4,2,0,
910385,Female,High Risk,Cash,0.2431,Irbid,46848,4/15/2024 17:27,1.86,30,7.65,University Area,City Center,1,1,17,4,1,0,
912326,Male,High Risk,Cash,0.1019,Amman,46849,1/12/2024 9:06,2.78,83,27.28,Airport,Residential,0,1,9,1,5,1,
981539,Female,High Risk,Cash,0.3943,Aqaba,46850,1/10/2024 14:44,5.5,23,13.95,Port Area,City Center,0,1,14,1,3,0,
924473,Female,Medium Risk,Wallet,0.1587,Karak,46851,3/18/2024 19:09,1.96,35,12.35,University Area,University Area,0,1,19,3,1,0,
919157,Male,Medium Risk,Credit Card,0.1204,Amman,46852,5/17/2024 16:28,2.75,80,22.85,Airport,Airport,1,1,16,5,5,1,
952424,Male,Medium Risk,Wallet,0.1642,Madaba,46853,5/2/2024 20:01,2.31,47,14.07,City Center,Tourist Area,1,1,20,5,4,0,
913972,Female,Medium Risk,Credit Card,0.4651,Amman,46854,5/17/2024 16:16,6.2,18,13.33,Business District,Mall Area,1,1,16,5,5,1,
928210,Male,High Risk,Credit Card,0.2046,Amman,46855,2/15/2024 20:24,3.28,47,16.03,Downtown,Business District,1,1,20,2,4,0,
961862,Female,High Risk,Wallet,0.119,Amman,46856,3/17/2024 8:51,3.29,111,27.64,Airport,Mall Area,1,1,8,3,7,0,
965377,Female,High Risk,Cash,0.2044,Amman,46857,4/10/2024 11:53,2.14,23,10.47,Residential,Residential,0,1,11,4,3,0,
957604,Male,High Risk,Cash,0.1907,Zarqa,46858,5/18/2024 8:05,2.94,43,15.42,Industrial Zone,Industrial Zone,1,1,8,5,6,1,
916858,Female,High Risk,Credit Card,0.2335,Karak,46859,4/23/2024 18:26,1.49,29,6.38,City Center,City Center,1,1,18,4,2,0,
927897,Female,Medium Risk,Credit Card,0.1822,Irbid,46860,5/10/2024 10:10,1.84,26,10.1,City Center,Residential,0,1,10,5,5,1,
965995,Female,High Risk,Credit Card,0.2229,Amman,46861,4/21/2024 3:52,2.14,23,9.6,Downtown,Downtown,0,1,3,4,7,0,
957549,Male,High Risk,Credit Card,0.1638,Zarqa,46862,4/8/2024 8:11,2.19,40,13.37,City Center,City Center,1,1,8,4,1,0,
914267,Male,High Risk,Credit Card,0.2105,Jerash,46863,3/22/2024 9:42,2.32,25,11.02,Tourist Area,Tourist Area,0,1,9,3,5,1,
941197,Female,High Risk,Cash,0.2557,Amman,46864,2/23/2024 18:37,2.8,34,10.95,Mall Area,Downtown,1,1,18,2,5,1,
999050,Male,High Risk,Cash,0.3046,Irbid,46865,1/23/2024 6:56,1.13,15,3.71,University Area,University Area,0,1,6,1,2,0,
914810,Female,High Risk,Wallet,0.128,Amman,46866,1/16/2024 23:18,2.97,90,23.2,Airport,Business District,0,1,23,1,2,0,
917198,Male,High Risk,Cash,0.2002,Amman,46867,5/17/2024 14:34,2.1,31,10.49,Downtown,Downtown,0,1,14,5,5,1,
910446,Female,High Risk,Cash,0.2075,Amman,46868,1/2/2024 8:51,2.26,36,10.89,Residential,Mall Area,1,1,8,1,2,0,
950458,Female,Medium Risk,Cash,0.1409,Zarqa,46869,5/1/2024 23:18,1.82,32,12.92,City Center,Residential,0,1,23,5,3,0,
959968,Male,Medium Risk,Credit Card,0.3765,Amman,46870,1/1/2024 17:31,6.74,30,17.9,Business District,Mall Area,1,1,17,1,1,0,
959962,Female,High Risk,Credit Card,0.1553,Amman,46871,4/22/2024 20:03,2.55,77,16.42,Airport,Mall Area,1,1,20,4,1,0,
911348,Female,Medium Risk,Cash,0.1744,Amman,46872,1/28/2024 18:01,2.21,45,12.67,Business District,Airport,1,1,18,1,7,0,
997172,Male,High Risk,Cash,0.124,Amman,46873,5/16/2024 9:55,1.71,59,13.79,Airport,Mall Area,0,1,9,5,4,0,
987292,Male,High Risk,Cash,0.1445,Amman,46874,3/1/2024 13:42,3.75,98,25.96,Airport,Business District,0,1,13,3,5,1,
975588,Male,High Risk,Cash,0.1182,Amman,46875,4/18/2024 13:29,2.77,72,23.43,Airport,Residential,0,1,13,4,4,0,
972294,Male,High Risk,Cash,0.2289,Amman,46876,4/2/2024 7:55,3.2,47,13.98,Downtown,Downtown,1,1,7,4,2,0,
973625,Female,High Risk,Wallet,0.2345,Irbid,46877,2/3/2024 6:01,1.29,18,5.5,University Area,Bus Station,0,1,6,2,6,1,
950582,Male,High Risk,Cash,0.187,Zarqa,46878,2/9/2024 20:15,2.59,43,13.85,Industrial Zone,Residential,1,1,20,2,5,1,
964877,Female,Medium Risk,Wallet,0.1568,Madaba,46879,5/14/2024 6:20,1.43,22,9.12,City Center,City Center,0,1,6,5,2,0,
995216,Male,High Risk,Credit Card,0.3209,Aqaba,46880,4/21/2024 15:33,6.2,27,19.32,Port Area,Tourist Area,0,1,15,4,7,0,
980449,Female,High Risk,Cash,0.1835,Amman,46881,4/17/2024 8:09,2.67,47,14.55,Downtown,Business District,1,1,8,4,3,0,
992232,Male,High Risk,Cash,0.201,Zarqa,46882,1/8/2024 7:15,3.14,40,15.62,Residential,Residential,1,1,7,1,1,0,
975235,Female,High Risk,Cash,0.199,Amman,46883,4/23/2024 22:16,2.02,24,10.15,Mall Area,Residential,0,1,22,4,2,0,
980208,Female,Medium Risk,Cash,0.1311,Amman,46884,1/6/2024 16:34,3.75,114,28.61,Airport,Downtown,1,1,16,1,6,1,
907034,Female,High Risk,Cash,0.1614,Zarqa,46885,4/10/2024 0:43,2.16,31,13.38,City Center,Residential,0,1,0,4,3,0,
958717,Male,High Risk,Wallet,0.2138,Amman,46886,5/6/2024 21:41,3.5,40,16.37,Downtown,Business District,1,1,21,5,1,0,
972072,Male,Medium Risk,Credit Card,0.1697,Amman,46887,5/18/2024 14:18,1.94,24,11.43,Downtown,Business District,0,1,14,5,6,1,
982790,Female,High Risk,Credit Card,0.2108,Karak,46888,5/18/2024 22:03,1.41,22,6.69,Residential,Hospital Area,0,1,22,5,6,1,
908494,Female,Medium Risk,Credit Card,0.4162,Aqaba,46889,3/29/2024 17:08,7.42,36,17.83,Port Area,Tourist Area,1,1,17,3,5,1,
992136,Female,High Risk,Credit Card,0.1883,Amman,46890,2/29/2024 6:14,2.26,26,12,Downtown,Residential,0,1,6,2,4,0,
948367,Male,Medium Risk,Wallet,0.1564,Amman,46891,2/13/2024 18:53,3.79,104,24.24,Airport,Business District,1,1,18,2,2,0,
987706,Male,Medium Risk,Wallet,0.3645,Aqaba,46892,1/28/2024 22:17,7.05,34,19.34,Port Area,Residential,0,1,22,1,7,0,
935228,Female,Medium Risk,Credit Card,0.1813,Amman,46893,1/21/2024 21:48,3.06,48,16.88,Business District,Residential,1,1,21,1,7,0,
959035,Male,High Risk,Wallet,0.1626,Amman,46894,5/14/2024 17:46,3.18,87,19.56,Airport,Mall Area,1,1,17,5,2,0,
916658,Male,High Risk,Cash,0.1813,Amman,46895,1/5/2024 18:45,2.1,40,11.58,Downtown,Business District,1,1,18,1,5,1,
964314,Female,High Risk,Credit Card,0.1425,Amman,46896,3/3/2024 20:36,3.07,96,21.54,Airport,Mall Area,1,1,20,3,7,0,
950984,Male,High Risk,Cash,0.1103,Amman,46897,4/10/2024 0:15,2.61,81,23.67,Airport,Residential,0,1,0,4,3,0,
907244,Male,High Risk,Credit Card,0.2072,Amman,46898,1/30/2024 9:17,2.24,26,10.81,Downtown,Business District,0,1,9,1,2,0,
956213,Male,High Risk,Cash,0.2297,Aqaba,46899,5/22/2024 21:08,3.25,37,14.15,City Center,Residential,1,1,21,5,3,0,
909957,Male,Medium Risk,Cash,0.1695,Irbid,46900,5/9/2024 1:52,1.3,22,7.67,Residential,City Center,0,1,1,5,4,0,
993079,Female,High Risk,Cash,0.1846,Irbid,46901,1/10/2024 23:09,2.08,28,11.27,Residential,Bus Station,0,1,23,1,3,0,
974846,Male,Medium Risk,Cash,0.2277,Irbid,46902,2/18/2024 20:44,1.53,25,6.72,University Area,City Center,1,1,20,2,7,0,
980070,Male,Medium Risk,Wallet,0.246,Zarqa,46903,2/5/2024 20:11,1.99,25,8.09,City Center,Residential,1,1,20,2,1,0,
941397,Male,High Risk,Cash,0.1962,Amman,46904,2/10/2024 0:44,2.28,29,11.62,Mall Area,Business District,0,1,0,2,6,1,
940522,Female,Medium Risk,Wallet,0.1821,Amman,46905,2/12/2024 8:47,2.67,42,14.66,Downtown,Business District,1,1,8,2,1,0,
936460,Female,High Risk,Credit Card,0.2047,Zarqa,46906,1/13/2024 21:16,2.2,36,10.75,Residential,City Center,1,1,21,1,6,1,
923642,Male,Medium Risk,Cash,0.1785,Karak,46907,4/5/2024 17:07,2.21,32,12.38,University Area,Residential,1,1,17,4,5,1,
928416,Female,Medium Risk,Cash,0.4504,Amman,46908,3/11/2024 18:09,6.27,31,13.92,Business District,Mall Area,1,1,18,3,1,0,
925595,Male,Medium Risk,Cash,0.154,Amman,46909,5/1/2024 21:56,2.65,51,17.21,Business District,Airport,1,1,21,5,3,0,
947907,Female,Medium Risk,Cash,0.1671,Irbid,46910,2/15/2024 8:50,1.89,34,11.31,University Area,University Area,1,1,8,2,4,0,
978749,Female,High Risk,Cash,0.159,Karak,46911,3/19/2024 9:32,1.96,30,12.33,Hospital Area,City Center,0,1,9,3,2,0,
974203,Male,Medium Risk,Cash,0.1966,Jerash,46912,4/18/2024 19:33,1.15,14,5.85,Residential,City Center,0,1,19,4,4,0,
939609,Male,High Risk,Cash,0.1545,Amman,46913,5/9/2024 17:42,4.03,93,26.08,Airport,Residential,1,1,17,5,4,0,
911786,Male,High Risk,Cash,0.3678,Aqaba,46914,1/30/2024 16:36,7.08,40,19.25,Port Area,Port Area,1,1,16,1,2,0,
955273,Male,High Risk,Cash,0.1878,Amman,46915,1/18/2024 22:25,2.28,28,12.14,Mall Area,Airport,0,1,22,1,4,0,
991758,Male,Medium Risk,Cash,0.1627,Amman,46916,4/9/2024 17:35,3.11,52,19.11,Residential,Downtown,1,1,17,4,2,0,
988167,Female,High Risk,Cash,0.1721,Amman,46917,3/21/2024 16:18,3.76,101,21.85,Airport,Business District,1,1,16,3,4,0,
931266,Male,High Risk,Credit Card,0.2215,Amman,46918,2/3/2024 23:05,1.61,18,7.27,Downtown,Business District,0,1,23,2,6,1,
960471,Female,Medium Risk,Cash,0.1742,Irbid,46919,2/24/2024 7:20,2.35,37,13.49,City Center,City Center,1,1,7,2,6,1,
936630,Female,Medium Risk,Wallet,0.2044,Zarqa,46920,3/1/2024 20:02,2.59,36,12.67,Bus Station,Bus Station,1,1,20,3,5,1,
934581,Female,Medium Risk,Cash,0.2027,Amman,46921,3/17/2024 6:43,2.42,27,11.94,Downtown,Downtown,0,1,6,3,7,0,
949353,Female,High Risk,Cash,0.1758,Zarqa,46922,5/26/2024 0:34,1.57,21,8.93,City Center,Residential,0,1,0,5,7,0,
900886,Female,High Risk,Cash,0.2341,Amman,46923,5/31/2024 17:08,3.02,38,12.9,Business District,Airport,1,1,17,5,5,1,
915255,Female,High Risk,Credit Card,0.233,Amman,46924,1/13/2024 18:55,2.94,42,12.62,Residential,Downtown,1,1,18,1,6,1,
937521,Female,Medium Risk,Cash,0.1688,Irbid,46925,4/8/2024 9:15,1.98,27,11.73,University Area,City Center,0,1,9,4,1,0,
941962,Male,Medium Risk,Credit Card,0.1964,Amman,46926,1/8/2024 17:27,3.02,47,15.38,Downtown,Residential,1,1,17,1,1,0,
999346,Female,High Risk,Cash,0.1931,Amman,46927,1/24/2024 9:00,2.46,28,12.74,Residential,Downtown,0,1,9,1,3,0,
986728,Male,High Risk,Cash,0.1554,Zarqa,46928,5/24/2024 23:51,2.54,41,16.35,Industrial Zone,Residential,0,1,23,5,5,1,
954412,Female,High Risk,Wallet,0.2053,Amman,46929,4/25/2024 21:30,2.73,41,13.3,Downtown,Mall Area,1,1,21,4,4,0,
945001,Female,Medium Risk,Cash,0.3249,Aqaba,46930,1/12/2024 10:17,4.88,25,15.02,Tourist Area,Tourist Area,0,1,10,1,5,1,
944249,Female,High Risk,Cash,0.238,Amman,46931,5/26/2024 9:46,2.33,25,9.79,Business District,Business District,0,1,9,5,7,0,
965339,Male,High Risk,Cash,0.1796,Irbid,46932,2/21/2024 12:06,1.41,24,7.85,University Area,University Area,0,1,12,2,3,0,
965716,Female,Medium Risk,Wallet,0.2073,Amman,46933,3/31/2024 16:10,2.77,41,13.36,Downtown,Airport,1,1,16,3,7,0,
924104,Male,High Risk,Credit Card,0.2143,Amman,46934,5/23/2024 8:15,3.26,41,15.21,Mall Area,Business District,1,1,8,5,4,0,
976937,Female,Medium Risk,Cash,0.1697,Amman,46935,3/21/2024 15:06,2.36,33,13.91,Mall Area,Mall Area,0,1,15,3,4,0,
911807,Male,High Risk,Cash,0.2255,Irbid,46936,1/17/2024 17:11,1.22,24,5.41,University Area,Residential,1,1,17,1,3,0,
941880,Female,Medium Risk,Cash,0.2157,Zarqa,46937,5/17/2024 16:39,1.81,27,8.39,City Center,Bus Station,1,1,16,5,5,1,
904406,Female,High Risk,Wallet,0.2649,Amman,46938,2/24/2024 8:34,2.67,28,10.08,Downtown,Mall Area,1,1,8,2,6,1,
963185,Male,Medium Risk,Credit Card,0.3792,Aqaba,46939,2/8/2024 6:32,4.33,17,11.42,Port Area,City Center,0,1,6,2,4,0,
910965,Female,High Risk,Cash,0.1856,Amman,46940,2/6/2024 21:36,2.38,42,12.82,Residential,Mall Area,1,1,21,2,2,0,
911426,Female,Medium Risk,Credit Card,0.2186,Irbid,46941,3/13/2024 19:17,1.27,19,5.81,University Area,Residential,0,1,19,3,3,0,
903444,Male,High Risk,Cash,0.2431,Zarqa,46942,5/19/2024 16:13,2.47,36,10.16,Industrial Zone,City Center,1,1,16,5,7,0,
991058,Male,High Risk,Wallet,0.1707,Amman,46943,5/27/2024 14:41,2.6,36,15.23,Downtown,Residential,0,1,14,5,1,0,
912824,Female,Medium Risk,Credit Card,0.1761,Amman,46944,3/11/2024 1:53,1.96,30,11.13,Mall Area,Airport,0,1,1,3,1,0,
979612,Female,Medium Risk,Credit Card,0.1389,Amman,46945,1/2/2024 9:54,2.36,72,16.99,Airport,Business District,0,1,9,1,2,0,
971105,Female,Medium Risk,Wallet,0.3746,Aqaba,46946,3/15/2024 18:03,6.69,37,17.86,Port Area,Tourist Area,1,1,18,3,5,1,
952101,Male,Medium Risk,Wallet,0.4343,Aqaba,46947,3/22/2024 11:20,5.45,24,12.55,Port Area,Residential,0,1,11,3,5,1,
955153,Male,Medium Risk,Credit Card,0.24,Aqaba,46948,4/22/2024 16:00,3.6,40,15,City Center,Residential,1,1,16,4,1,0,
914208,Female,Medium Risk,Cash,0.174,Amman,46949,3/8/2024 19:32,2.14,30,12.3,Business District,Residential,0,1,19,3,5,1,
947226,Female,Medium Risk,Cash,0.214,Amman,46950,2/29/2024 17:00,2.94,37,13.74,Downtown,Mall Area,1,1,17,2,4,0,
997918,Female,Medium Risk,Credit Card,0.1762,Irbid,46951,4/6/2024 7:04,1.95,39,11.07,Residential,Bus Station,1,1,7,4,6,1,
952015,Female,High Risk,Credit Card,0.1586,Irbid,46952,1/27/2024 0:27,1.7,26,10.72,Residential,University Area,0,1,0,1,6,1,
909748,Female,Medium Risk,Credit Card,0.25,Amman,46953,4/1/2024 17:27,2.77,26,11.08,Downtown,Mall Area,1,1,17,4,1,0,
958023,Female,High Risk,Credit Card,0.2294,Aqaba,46954,4/28/2024 22:14,2.54,25,11.07,Residential,City Center,0,1,22,4,7,0,
928103,Female,Medium Risk,Cash,0.1667,Amman,46955,5/6/2024 20:15,2.24,44,13.44,Mall Area,Downtown,1,1,20,5,1,0,
931907,Male,High Risk,Wallet,0.1726,Amman,46956,5/19/2024 19:34,2.58,59,14.95,Airport,Downtown,0,1,19,5,7,0,
951323,Male,High Risk,Cash,0.4236,Amman,46957,1/28/2024 11:28,4.55,14,10.74,Business District,Mall Area,0,1,11,1,7,0,
972771,Male,High Risk,Wallet,0.1428,Amman,46958,5/15/2024 13:26,2.09,64,14.64,Airport,Downtown,0,1,13,5,3,0,
954314,Female,Medium Risk,Credit Card,0.1735,Irbid,46959,2/28/2024 19:48,1.52,24,8.76,University Area,City Center,0,1,19,2,3,0,
947971,Male,High Risk,Cash,0.1538,Irbid,46960,2/9/2024 12:19,1.4,24,9.1,Bus Station,City Center,0,1,12,2,5,1,
925638,Female,Medium Risk,Credit Card,0.1886,Amman,46961,4/26/2024 22:39,2.15,26,11.4,Business District,Business District,0,1,22,4,5,1,
979354,Male,High Risk,Cash,0.1381,Amman,46962,5/10/2024 19:30,2.51,69,18.17,Airport,Downtown,0,1,19,5,5,1,
